SkuID,UnitLength,UnitWidth,UnitHeight,UnitWeight,CaseQuantity,CaseLength,CaseWidth,CaseHeight,CaseWeight,,
MEA06096,20.4,14.4,1.5,195,12,16.7,15.6,23.7,2341,,
MEA06136,28,23.9,1.5,699,12,27.2,20.5,30.2,8387,,
MEA06180,23.9,17.3,1.8,318,12,25.2,21.1,15,4060,,
MEA06206,27.7,24.4,1.6,499,12,29,27.5,15.3,6373,,
MEA06208,27.5,24.2,2.8,975,12,29.3,29,26.5,12134,,
MEA06210,28.2,25.4,1.8,590,12,29.3,28,19.4,8165,,
MEA06244,27.5,23.7,1.6,544,12,29.5,29.3,15.5,6895,,
MEA06246,27.7,26.2,2.1,839,12,30,31,22.7,10410,,
MEA06250,27.5,24.7,2.6,1089,12,30.5,31.5,28,13562,,
MEA06288,28,24.7,2.1,930,6,27.5,29.3,11.5,5965,,
MEA06290,28.8,24.7,1.6,930,6,27.5,29.3,11.2,5897,,
MEA06292,27.7,24.7,1.6,953,6,28,29,11.2,6055,,
MEA06340,28.1,26.2,1.7,785,6,14.4,28.1,29.4,4695,,
MEA06342,28.1,26.2,1.7,785,6,14.4,28.1,29.4,4695,,
MEA06368,24.2,19.1,1.3,181,12,26,22.9,15.3,2722,,
MEA06426,28,25.1,2.1,644,6,29.9,9.3,29.9,3869,,
MEA06428,28,25.1,2.4,930,6,29.6,12.6,30.5,5588,,
MEA06430,28.3,25.1,3.1,1216,6,27.2,17.2,31.5,7298,,
MEA06622,28,22.1,1.3,272,24,28.8,24.7,22.1,8165,,
MEA06710,27.5,22.1,1.6,476,24,50.3,29.5,14,12247,,
MEA06780,27.5,22.9,2.1,816,12,29.8,27.5,23.2,10183,,
MEA06900,23.7,16.1,2.1,363,12,25.4,19.1,18.6,4559,,
MEA09910,24.7,19.1,1.2,454,12,26.1,20.4,14.3,3629,,
MEA09920,24.9,19.2,1.4,386,12,14,20.7,26.1,4627,,
MEA29636,33.1,28,3.4,1179,6,30.8,26.7,36.4,8187,,
MEA33000,40.7,31.8,7.2,1134,4,41.2,26.7,33.1,4536,,
MEA33006,42.7,30.5,12.2,1361,4,48.3,43.2,32.1,6804,,
MEA33682,33.1,26,3.6,522,6,20.6,28,35.1,4264,,
MEA33684,31.8,25.7,2.8,771,6,28,17.3,35.6,5693,,
MEA33686,22.1,16.6,3.9,318,6,19.4,19.6,25.4,2608,,
MEA33688,32.8,27.7,4.4,930,6,30,22.1,36.1,6668,,
MEA33692,26,19.4,3.4,454,6,20.9,23.2,28.5,3629,,
MEA33694,33.1,26,1.3,907,6,36.6,29,15.3,4468,,
MEA33696,28,13.5,3.9,45,6,16.6,22.9,29.3,680,,
MEA33698,11.5,17.8,1.3,113,6,15.3,16.1,21.1,1089,,
MEA33700,10.2,13,1.1,45,6,11,13.3,11.7,340,,
MEA33702,17.8,9.4,1.8,136,6,12.7,12.7,18.6,1361,,
MEA33704,16.8,11.5,3.4,136,6,17.8,14,17.8,1814,,
MEA33706,21.9,15.3,3.9,181,6,21.6,17.8,23.7,2722,,
MEA39004,28.1,21.8,1.2,603,12,29.4,23.1,16.3,7257,,
MEA39024,31.8,24.2,0.6,304,12,34.3,25.4,7,3629,,
MEA39116,28.5,21.9,5.1,2994,10,45.8,30.3,25.7,30867,,
MEA39700,29,22.7,6.7,2585,4,30.5,23.9,28.2,10682,,
MEA39704,29.3,22.7,7.7,3039,4,30.5,23.7,32.6,12655,,
MEA39710,29.3,22.7,6.7,2495,4,30.3,24.2,29.5,10886,,
MEA39712,36.9,22.9,6.7,3198,4,37,24,29,12927,,
MEA39720,24.9,22.1,11,1588,6,46.3,27,34.6,10886,,
MEA39730,29.3,22.7,6.1,2517,4,30.4,24,26.4,10206,,
MEA39732,29.3,22.7,7.7,3062,4,30.3,24.2,29.5,11249,,
MEA39740,29,22.7,6.1,2495,4,30.4,24,26.4,10206,,
MEA39742,29.5,22.7,7.2,3016,4,30.3,24.2,29.5,10886,,
MEA39754,29.3,22.7,6.1,2540,4,30.4,24,26.4,10206,,
MEA39762,29.5,22.7,7.7,3039,4,30.3,24.2,29.5,10886,,
MEA39766,29.3,22.9,4.9,1588,6,30.4,24,30.9,9072,,
MEA43080,24.2,15.3,1.3,91,72,48.3,26.2,20.4,8165,,
MEA45354,13.5,7.9,0.6,45,72,25.7,16.6,14,3629,,
MEA48170,0.8,20.4,25.4,299,24,26.1,21.6,18.5,7298,,
MEA48556,1.7,20.4,25.4,313,24,26.1,21,18.5,7498,,
MEA50594,1.8,10.8,14.4,100,12,20.4,11.5,17.8,1306,,
MEA57104,15.5,12.7,5.1,454,4,28,17.8,12.7,5443,,
MEA57106,20.4,15.3,5.1,907,4,31.2,21.6,12.7,6804,,
MEA57108,25.7,20.6,5.1,3629,4,26.1,21.6,21,11340,,
MEA58022,28,21.6,7.7,2268,4,44.5,30.5,16.6,9072,,
MEA58024,28,21.6,6.9,2722,4,45.8,29.3,16.6,11340,,
MEA58026,28,21.6,7.4,2722,4,45.8,29.3,16.6,11340,,
MEA58034,28,21.9,7.4,3629,4,45.8,29.8,16.6,9072,,
MEA58040,28.2,21.9,5.9,2427,4,22.7,29.5,29,10251,,
MEA58042,28.2,21.9,5.9,2427,4,22.7,29,29,10387,,
MEA58044,28.2,21.9,5.9,2427,4,22.9,29.5,29,10228,,
MEA58046,28.2,21.9,5.9,2404,4,22.9,29.5,29,10228,,
MEA58048,28.2,21.9,5.9,2404,4,22.9,29.5,29,10251,,
MEA59008,30.5,21.6,1.3,454,12,33.8,22.9,14,6804,,
MEA59126,20.4,13,6.4,998,4,27.2,21.6,14.5,4536,,
MEA59128,20.4,12.7,6.4,1134,4,28,21.6,14,4536,,
MEA59130,30.5,21.6,5.6,3629,4,31,22.9,26,9979,,
MEA59132,29.9,21.6,5.4,2767,4,30.5,22.9,26.7,10886,,
MEA59134,35.6,21.6,5.8,3629,4,36.9,22.9,26.7,14969,,
MEA59136,35.9,21.6,6.4,1905,4,37.4,22.9,26.7,7257,,
MEA59160,20.6,12.7,6.4,1043,4,21.6,27.7,14.3,4423,,
MEA59161,36.1,21.6,6.4,3107,4,22.9,37.4,26.5,12814,,
MEA59162,29.8,21.9,7.2,2585,4,23.2,29.5,29,10251,,
MEA59163,29.8,21.6,6.4,2268,4,30.5,22.9,25.4,9072,,
MEA59164,29.8,21.1,5.9,2495,4,31.8,22.9,27,11340,,
MEA59165,29.8,21.6,5.6,2449,4,22.9,30.5,25.4,10659,,
MEA59168,20.4,12.7,6.7,1043,4,21.6,27.7,56.9,17690,,
MEA59170,28,21.9,6.1,2404,4,22.9,29.5,29,10251,,
MEA59172,28,21.9,6.4,2404,4,22.7,29.5,29,10251,,
MEA59174,35.9,21.9,6.9,3130,4,22.7,37.4,25.4,12837,,
MEA59179,30,22.7,6.4,3425,4,30.8,25.7,24.7,14084,,
MEA59180,21.9,30.3,6.7,3425,4,22.9,30.8,25.7,14107,,
MEA59181,36.1,22.1,6.7,4150,4,22.9,37.1,27.2,16964,,
MEA59182,21.6,35.9,6.7,4128,4,23.2,37.1,26.7,16942,,
MEA59189,29.8,22.1,8.9,3697,4,23.2,31,35.4,15173,,
MEA59190,29.8,21.9,8.9,3697,4,22.9,31,35.6,15377,,
MEA59191,29.8,21.6,8.4,1247,4,31,23.2,36.9,13608,,
MEA59194,28,21.6,0.6,544,12,29.3,22.9,12.7,6350,,
MEA59195,29.5,21.4,5.9,431,12,23.2,30.8,13.3,5579,,
MEA59196,29.5,21.4,3.1,454,12,23.2,30.8,13.3,5602,,
MEA59197,29.5,21.4,2.6,431,12,23.2,30.8,13.3,5579,,
MEA59205,30.5,21.6,8.9,4082,4,31,22.9,34.6,12247,,
MEA59206,29.8,21.9,8.4,3629,4,35.6,31.8,22.9,15422,,
MEA59207,29.8,21.9,8.4,3629,4,31.8,22.9,35.6,11340,,
MEA59209,21.6,29.8,8.3,4082,4,22.9,30.5,35.6,16329,,
MEA59210,30.3,21.6,7.7,4536,4,31.2,22.9,35.6,19051,,
MEA59878,29.8,21.4,1.8,499,12,22.9,31,14.3,6237,,
MEA59880,30.3,21.4,5.4,454,12,33.3,22.9,14.5,9072,,
MEA59882,29.5,21.1,5.4,454,12,23.2,34.6,13.8,5851,,
MEI01295,0,0,0,0,1,0,0,0,0,,
MEI69035,12.7,12,1.3,86,10,26,16.1,5.1,862,,
MER1,33.1,24.2,10.2,5974,3,30.5,26.7,35.6,18779,,
MER10,24.9,18.8,4.9,1624,12,39.4,26.7,30.5,20412,,
MER36,24.9,17.8,4.6,1043,10,38.9,26.7,21.6,11793,,
MER606,21.6,14.5,4.4,599,12,35.6,22.9,34.3,15422,,
MER69,24.7,18.6,4.6,1383,10,39.4,26.7,22.9,14969,,
MER79,24.2,18.6,3.4,998,10,38.9,26.2,18.1,20412,,
MER9,25.2,18.8,4.9,1588,12,39.4,30.5,28,20412,,
MER916,17.1,10.7,3.4,322,24,34.3,22.1,21.6,7711,,
MER930,17.3,10.7,4.4,386,24,35.6,22.7,23.2,9525,,
MEVCC-23,55.2,32.3,36.2,4082,1,55.2,32.3,36.2,4082,,
MEVDV3ESD1,54.9,35.9,31.8,2722,1,54.9,35.9,31.8,2722,,
MEVDVP-26RP,19.1,14,3.4,45,24,26.7,21.1,15.8,907,,
MEVDVR-1,22.9,19.4,7.7,454,6,47.5,28.2,21.6,2948,,
MEVMDV-1BA,42.2,18.6,20.4,2177,1,42.2,18.6,20.4,2177,,
MEVMDV-2TA,51.9,28.2,19.9,5035,4,0,0,0,0,,
MEVMDV-2TCA,55.9,36.4,31.3,4536,1,55.9,36.4,31.3,4536,,
MEVMDV-3TA,52.4,28.5,20.1,5488,0,0,0,0,0,,
MEVMDV-3TCA,54.9,36.4,32.8,9299,1,54.9,36.4,32.8,9299,,
MEVMS-4C,27.5,17.1,14.8,1089,6,46,18.6,29.8,3787,,
MEVMSF-5,6.4,5.1,0.8,5,12,21.1,14.5,9.4,54,,
MEVTBF-7,23.7,18.8,14.3,318,1,23.7,18.8,14.3,318,,
MFE00291,20.1,17.3,6.7,408,10,35.6,20.9,35.9,4082,,
MFE03486,15.3,12.7,8.9,340,6,37.9,21.5,14.5,2041,,
MFE03487,12.7,11.5,8.9,340,6,37.9,21.1,14,2041,,
MFE072108,10.2,10.5,11.5,503,12,42,31,12.7,6409,,
MFE075861,10.2,10.2,12.5,522,12,42.5,31,12.2,6418,,
MFE20049,33.6,20.4,18.3,4286,1,33.6,20.4,18.3,4286,,
MFE21002,33.6,20.4,18.3,4286,1,33.6,20.4,18.3,4286,,
MFE24410,18.6,13.5,11,408,6,33.6,19.6,27.5,3107,,
MFE24420,24.2,18.3,13.3,1542,6,37.9,25.4,40.2,10274,,
MFE30397,14,8.2,6.9,113,6,21.6,17.1,15.3,1814,,
MFE30410,22.9,17.1,15.3,1814,1,22.9,17.1,15.3,1814,,
MFE32410,38.9,17.8,19.1,1996,1,38.9,17.8,19.1,1996,,
MFE37001,32.3,24.2,12.5,1497,1,32.3,24.2,12.5,1497,,
MFE390390,33.3,20.4,19.9,1656,1,33.3,20.4,19.9,1656,,
MFE45800,15.8,15.5,10.5,771,6,36.9,53.1,13.8,5488,,
MFE45801,16.1,16.1,10.7,748,6,53.9,36.9,14,5579,,
MFE45813,17.8,10.2,10.2,680,6,53.4,19.1,22.1,5443,,
MFE55580,28.2,14.5,13.1,2268,6,45.1,29.8,28.6,6350,,
MFE70231,15.8,15.3,16.1,1315,6,49.1,32.1,16.6,8437,,
MFE810931,15.3,10.2,5.1,204,12,30.8,20.9,16.3,2268,,
MFE840580,8.2,5.6,5.6,45,8,22.9,9.4,12,363,,
MFE84700,30.5,20.4,11.5,4536,1,30.5,20.4,11.5,4536,,
MFE85560,29.3,24.2,6.4,907,12,49.6,31.3,31.8,15876,,
MFE85700,30.5,20.4,11.5,680,1,30.5,20.4,11.5,680,,
MFE862400,38.4,23.2,19.4,1792,1,38.4,23.2,19.4,1792,,
MFE86307,38.4,23.4,19.6,1724,1,38.4,23.4,19.6,1724,,
MFE866350,33.8,19.9,20.1,1656,1,33.8,19.9,20.1,1656,,
MFE88393,15.3,8.2,5.1,454,12,30.8,19.1,20.4,5897,,
MFE88394,15.3,8.2,5.1,454,12,33.3,20.4,20.4,4536,,
MFE88501,17.6,14.3,2.3,159,12,39.7,20.4,14,2522,,
MFE88502,26,14,2.1,159,12,39.9,20.4,14.3,2449,,
MFE88503,18.1,12.2,3.1,163,12,39.4,19.9,14,2527,,
MFE88504,26,14,2.1,159,12,39.9,20.4,14.3,2449,,
MFE88527,26,14,2.1,136,12,39.9,20.4,14.3,2427,,
MFE88528,26,14,2.1,159,12,39.9,20.4,14.3,2449,,
MFE88839,25.4,14,8.9,454,4,33.1,27.2,21.6,1814,,
MFEBDM-3,39.4,26.5,26.2,3039,2,53.9,26.7,40.7,6350,,
MFECC120,26.7,22.9,36.9,3175,2,47,28,39.4,6350,,
MFECC123,25.4,30.5,38.1,1814,1,25.4,30.5,38.1,1814,,
MFECC2844,43.2,36.9,29.3,3856,1,43.2,36.9,29.3,3856,,
MFECC43,22.9,16.6,26.7,907,0,0,0,0,0,,
MFECF12FP,14.8,13.5,11.7,408,24,67.9,35.6,39.4,9979,,
MFEMF200,15.5,15.3,7.7,113,24,45.1,29.5,29.3,4536,,
MFEPD122,19.1,19.1,14.3,454,2,38.8,20.4,15.5,1361,,
MFERC130,38.1,53.4,55.9,11340,1,38.1,53.4,55.9,11340,,
MFERCB130,38.1,50.8,61,9979,1,38.1,50.8,61,9979,,
MFESSU36,32.3,32.3,44.5,4536,1,32.3,32.3,44.5,4536,,
MFESSU50,40.7,30.5,55.9,3629,1,40.7,30.5,55.9,3629,,
MFESTR5,13.5,11.2,8.4,136,10,41.7,23.2,15.3,1792,,
MFEUP313-4,23.7,23.7,11,1950,6,48.8,38.1,25.4,11340,,
MHI01-110-021,26.7,12.7,6.4,553,40,53.4,52.1,34.3,23632,,
MHI01-110-026,26.7,12.7,6.4,599,40,53.4,52.1,34.3,25447,,
MHI01-140-011,19.7,10.8,6.4,490,50,53.4,38.1,33.1,24948,,
MHI01-140-015,19.7,10.8,6.4,408,50,53.4,38.1,33.1,22680,,
MHI01-140-016,19.7,10.8,6.4,499,50,53.4,38.1,33.1,25401,,
MHI01-140-017,19.7,10.8,6.4,617,30,53.4,38.1,33.1,18597,,
MHI01-145-031,19.7,10.8,6.4,481,50,53.4,38.1,33.1,24494,,
MHI01-145-035,19.6,10.7,6.4,408,50,53.4,38.1,33.1,21319,,
MHI01-360-021,22.9,15.3,5.1,671,25,53.4,38.1,33.1,17808,,
MHI04-225-006,20.4,12.1,3.9,227,24,53.4,50.8,33.1,14243,,
MHI04-235-001,15,11.2,9.3,318,24,40.1,39.4,35.6,9616,,
MHI04-330-001,22.3,18.5,12.7,1315,12,54.7,43.9,43.9,19414,,
MHI10-402-020,36.9,17.8,4.5,526,30,55.3,49.6,39.4,17055,,
MHI10-404-020,24.2,11.5,3.2,281,100,61,52.1,33.1,29075,,
MHI10-414-020,29.9,12.7,4.5,399,50,66.1,45.8,33.1,21319,,
MHI10-426-020,21,10.2,3.2,127,100,53.4,45.8,34.3,14515,,
MHI10-428-020,21,10.2,3.2,118,100,53.4,45.8,34.3,12701,,
MHI10-432-035,20.4,11.5,2.6,132,100,57.2,42,30.5,14061,,
MHI15-618-000,12.7,5.8,3.2,45,50,35,33.1,15.3,2540,,
MHI15-691-000,16.6,7.7,1.3,45,144,36.9,36.1,34.3,7484,,
MHI18-200-000,24.8,14.7,9.6,227,24,54.7,33.7,28.6,10297,,
MHI18-250-000,10.5,3.4,3.4,23,96,35.6,28,25.4,2994,,
MHI20-205-060,23.5,14.7,5.1,689,0,0,0,0,0,,
MHI20-682-020,10.2,6.9,2.6,5,0,0,0,0,0,,
MHI20-684-020,10.2,7.7,2.6,5,0,0,0,0,0,,
MHI20-860-020,17.8,8.9,3.9,100,0,0,0,0,0,,
MHI20-910-000,27.2,3.9,1.8,91,0,0,0,0,0,,
MHI20-911-000,25.4,3.2,2,50,0,0,0,0,0,,
MHI39-803-000,11.5,11.5,16.6,91,0,0,0,0,0,,
MLK140-D,13.3,8.2,0.8,45,24,29.8,18.1,12.7,3629,,
MLK1500-D,13.5,8.2,2.8,45,24,31.8,19.9,15,4060,,
MLK175-D,16.1,8.2,2.6,200,24,29.3,20.4,16.6,5443,,
MLK2075DBLK,13.9,8.9,5.1,227,24,29.8,17.6,25.7,6532,,
MLK22-D,13.5,8.4,2.6,91,24,28.8,16.1,17.1,1633,,
MLK3-D,13.5,7.9,1.6,68,24,29.5,18.1,16.3,4990,,
MLK3DEX,13,8.2,3.4,186,24,29.8,19.4,19.1,5443,,
MLK5401D,23.5,13.1,5.8,680,4,31.2,14.7,13.6,2812,,
MLK646D,7.4,4.4,1.3,45,24,24.2,16.6,12.7,1089,,
MLK647D,8.4,5.1,1.3,122,24,21.6,16.6,16.6,2948,,
MLK67-D,15,13.8,2.3,113,12,31.8,19.6,14,1814,,
MLK7-D,13.3,6.4,0.8,45,24,24.2,15.8,15,2495,,
MLK8413XDPF,24.9,16.3,5.1,680,6,32.1,17.8,26.7,4082,,
MMF200-0351-10,15,2.6,1.1,23,24,16.1,13.5,21.4,680,,
MMF200035204,2.6,8.2,20.9,45,12,14,13.3,22.1,590,,
MMF201-2028-89,29.8,20.1,9.2,1338,4,34.6,21.4,31.8,6622,,
MMF201-3000-06,3.2,18.5,6.4,82,10,15.3,20.4,20.4,4082,,
MMF201-3040-03,33.1,26.5,4.9,113,12,58.5,27.7,34.8,5715,,
MMF201-4500-04,12.2,8.4,1.1,5,24,24.2,20.4,16.8,454,,
MMF201-4500-07,14.8,8.2,1.3,45,12,24.2,21.9,17.1,567,,
MMF201-5022-03,28.8,22.7,1.1,91,12,25.4,24.4,31.8,2291,,
MMF201-5024-17,24.2,19.6,4.6,91,12,40.9,25.4,26.5,4264,,
MMF201-7056-89,31,26.2,18.3,2654,1,31,26.2,18.3,2654,,
MMF201-8007-06,10.7,4.6,1.3,23,12,17.1,13.5,10.2,272,,
MMF201-8030-03,32.6,21.1,7.7,2381,1,32.6,21.1,7.7,2381,,
MMF201-8040-03,35.4,25.4,13.5,3493,1,35.4,25.4,13.5,3493,,
MMF201-8060-03,47.3,40.7,10.5,5534,1,47.3,40.7,10.5,5534,,
MMF201-8090-03,46.3,40.4,11,6282,1,46.3,40.4,11,6282,,
MMF201-8120-03,57.2,48.6,22.4,9231,1,57.2,48.6,22.4,9231,,
MMF201-8240-03,58.5,49.1,22.7,17078,1,58.5,49.1,22.7,17078,,
MMF201-9030-03,32.3,21.4,7.7,1814,4,32.6,22.4,34.1,7688,,
MMF201-9040-03,32.6,21.4,7.9,1633,1,32.6,21.4,7.9,1633,,
MMF201-9060A-03,30.8,27,7.7,4536,4,39.4,29.3,34.3,18144,,
MMF2019065D03,45.8,40.4,12.5,5897,1,45.8,40.4,12.5,5897,,
MMF2061TBK,32.6,31.3,19.9,1610,1,32.6,31.3,19.9,1610,,
MMF2062104BW,63.5,47,11.5,10886,1,63.5,47,11.5,10886,,
MMF2062DOBK,149.9,26.7,50.8,20865,1,149.9,26.7,50.8,20865,,
MMF2062DOBW,149.9,28,48.3,20865,1,149.9,28,48.3,20865,,
MMF2062DOPO,149.9,28,48.3,20865,1,149.9,28,48.3,20865,,
MMF2062TBK,40.2,29.8,19.9,1973,1,40.2,29.8,19.9,1973,,
MMF20633SRBK,0,0,0,0,0,0,0,0,0,,
MMF206482409,53.1,26.2,14.8,1837,1,53.1,26.2,14.8,1837,,
MMF20681BLA,0,0,0,0,0,0,0,0,0,,
MMF210-4702-89,28.8,21.9,14.8,771,1,28.8,21.9,14.8,771,,
MMF211-0101-07,20.4,9.2,4.1,150,10,21.6,19.4,22.4,1497,,
MMF211-0105-08,21.9,9.2,2.3,113,10,24.7,19.6,12.5,998,,
MMF211-0110-02,19.4,8.2,3.6,113,10,21.1,19.1,17.8,1179,,
MMF211-0125-16,25.4,8.4,2.6,127,10,18.1,14,27.7,1293,,
MMF212-0801-07,22.7,9.2,3.4,68,10,25.4,20.4,19.9,1497,,
MMF212-0805-08,24.9,9.2,3.6,68,10,27.7,20.4,20.1,1769,,
MMF212-0810-02,21.4,7.7,3.4,136,10,24.4,17.3,18.8,1361,,
MMF212-0825-16,27.5,8.2,3.9,68,10,30.3,18.3,22.1,1678,,
MMF216-0400-02,5.1,24.2,24.2,590,1,5.1,24.2,24.2,590,,
MMF216-0400-07,5.1,24.2,24.2,590,1,5.1,24.2,24.2,590,,
MMF216-0400-08,5.1,24.2,24.2,590,1,5.1,24.2,24.2,590,,
MMF216-0400-16,5.1,24.2,24.2,590,1,5.1,24.2,24.2,590,,
MMF221-1085-03,31.5,21.1,13,3289,1,31.5,21.1,13,3289,,
MMF2212CBGY,26.7,13.3,7.9,816,6,28,28,25.4,5443,,
MMF2215CBTGY,42,30,7.7,2654,1,42,30,7.7,2654,,
MMF221F10GRA,26.5,19.9,6.4,1179,6,39.2,27.7,21.6,7575,,
MMF221F30GRA,26.2,19.4,11.5,2268,6,40.7,33.1,29.3,15876,,
MMF221M23,36.9,25.4,5.4,431,14,50.6,40.9,15,1882,,
MMF225-1060-01,54.4,47.8,16.3,11816,1,54.4,47.8,16.3,11816,,
MMF225-2862C-04,42.2,29.8,6.7,1905,0,0,0,0,0,,
MMF227-1070-03,18.3,17.6,6.4,794,4,25.4,18.6,19.9,3629,,
MMF227109003,34.3,27.2,15.8,1955,4,66.1,35.6,30.5,9072,,
MMF231-0319W-06,50.8,31.5,5.4,2880,4,52.6,34.8,23.4,12542,,
MMF231042120,45,29.8,13.5,8482,1,45,29.8,13.5,8482,,
MMF232-5002W-17,75,27,10.5,1724,1,75,27,10.5,1724,,
MMF233-0881W-08,27.5,21.6,3.9,249,10,31.5,31.5,11.7,3538,,
MMF233-0981W-08,27.7,20.4,3.9,227,10,32.1,31.8,12.7,3334,,
MMF234-0416W-04,27.5,14.3,1.6,23,25,31.5,31.5,12.5,1905,,
MMF234-0416W-38,14.5,27.2,2.3,68,25,36.9,36.9,24.2,7257,,
MMF234041720,26.2,14.8,1.3,23,50,36.1,20.9,22.4,2926,,
MMF2342411L02,42,33.7,5.1,454,10,47,37.5,14,2722,,
MMF2342814L02,45.8,35.6,0.3,263,10,37.4,46.5,14,3679,,
MMF236200520,55.3,38.1,11.5,10886,1,55.3,38.1,11.5,10886,,
MMF236203520,55.3,38.1,11.5,11340,1,55.3,38.1,11.5,11340,,
MMF236250020,38.1,28,5.1,2109,5,58.2,28.2,16.1,12111,,
MMF240-0210-04,37.1,18.6,8.9,1111,4,35.9,20.4,39.4,5058,,
MMF240-0301-00,19.9,14.3,7.7,476,10,39.4,29.6,22.3,6350,,
MMF240-0600-00,23.9,14,8.7,839,4,29.5,26.7,20.6,4513,,
MMF240-0601-00,24.7,14.8,8.7,2722,4,30,26.2,20.4,11544,,
MMF240-1210-04,36.9,18.8,8.7,1089,4,35.9,20.4,39.2,4990,,
MMF241005004,12.5,12,12.7,159,12,24.7,13.5,16.1,3198,,
MMF241005104,13,11.7,0.6,272,12,24.4,13.3,16.1,3515,,
MMF241005189,13,11.7,0.6,272,12,24.4,16.1,13.3,3515,,
MMF241009004,21.1,22.9,14.8,680,6,24.4,16.6,28.8,4763,,
MMF241009104,6.7,14.8,22.4,771,6,16.6,24.2,28.5,4967,,
MMF241009189,6.7,14.8,22.4,771,6,16.6,24.2,28.5,4967,,
MMF2410171A2,16.8,14.8,11.5,807,12,28,18.6,18.8,10310,,
MMF2410171A3,15.3,12.7,17.8,907,12,17.1,28.2,19.1,11340,,
MMF2410191A2,15.9,12.7,23.2,1134,12,28.2,17.3,19.1,13608,,
MMF2410191A3,15.9,12.7,23.2,1134,12,28.2,17.3,19.1,13608,,
MMF241BE9BLA,23.4,15.5,9.4,975,6,37.9,16.8,26,6532,,
MMF258-0251B-04,21.1,6.1,0.6,23,12,15.3,22.3,8.3,907,,
MMF258-0255-04,21.1,5.9,0.8,23,12,13.4,21.6,7.7,680,,
MMF258-0255-08,21.6,1.3,0.3,45,12,13.4,21.6,7.7,680,,
MMF258-0256-04,18.3,3.6,0.8,23,12,13.4,21.6,7.7,680,,
MMF258-0342B-04,23.7,12,4.9,136,10,25.4,25.4,25.4,3629,,
MMF258-0391B-20,7.2,23.7,4.6,159,10,14,21.6,24.8,1361,,
MMF258-0392B-04,23.2,6.7,4.1,82,10,25.2,23.7,14.5,839,,
MMF258-401R-08,10.2,5.1,0.3,5,72,19.1,15.3,13,590,,
MMF258-402R-04,13,5.9,0.6,23,72,19.1,13,14.8,499,,
MMF258-4342B-04,23.9,11.7,4.9,204,10,25.4,25.4,25.4,3629,,
MMF258-4510B-04,16.3,8.9,2.1,23,12,25.4,20.4,10.2,907,,
MMF258-4512B-04,16.1,6.7,1.1,23,12,25.4,20.4,10.2,907,,
MMF258-4518B-04,2,10.2,24.8,73,12,25.4,20.4,10.2,907,,
MMF258-4700-04,35.1,22.4,2.1,340,12,37.1,22.7,25.2,4853,,
MMF263858BLA,22.1,22.7,16.3,1429,4,45.5,33.3,24.9,6464,,
MMF263869BLA,24.9,22.9,18.6,1837,3,56.9,26.2,24.4,5738,,
MMF263F3516DBLA,46,35.1,18.1,4354,1,46,35.1,18.1,4354,,
MMF263F4616DBLA,47.3,40.2,20.1,5080,1,47.3,40.2,20.1,5080,,
MMF263F5816DBLA,50.1,47,22.7,6282,1,50.1,47,22.7,6282,,
MMF26413BRBLA,24.9,39.2,32.1,4423,1,24.9,39.2,32.1,4423,,
MMF26420HVBLA,83.9,32.6,27,3515,1,83.9,32.6,27,3515,,
MMF26420HVHABLA,28,26.2,16.1,6827,1,28,26.2,16.1,6827,,
MMF26420VCVBLA,28,76.2,20.7,8505,1,28,76.2,20.7,8505,,
MMF26423BRBK,75,52.1,29.3,9979,1,75,52.1,29.3,9979,,
MMF26425LBLA,32.6,32.1,24.4,3152,1,32.6,32.1,24.4,3152,,
MMF2643DOBK,54.2,29,24.2,4491,1,54.2,29,24.2,4491,,
MMF2643HBK,32.3,23.7,18.1,1633,1,32.3,23.7,18.1,1633,,
MMF2644BLA,29,23.7,22.9,2132,1,29,23.7,22.9,2132,,
MMF2644HLBK,39.9,27.2,24.2,2676,1,39.9,27.2,24.2,2676,,
MMF2645BEI,31.8,30.3,22.1,2880,1,31.8,30.3,22.1,2880,,
MMF2645BLA,31.8,30.3,22.1,2880,1,31.8,30.3,22.1,2880,,
MMF2645HLBK,39.4,31.8,24.2,3629,1,39.4,31.8,24.2,3629,,
MMF2645VABK,34.3,29.3,25.4,2722,1,34.3,29.3,25.4,2722,,
MMF2645VHBK,25.7,29,37.6,4672,1,25.7,29,37.6,4672,,
MMF2646BEI,31.8,22.1,30,3062,1,31.8,22.1,30,3062,,
MMF2646BLA,31.8,30.8,22.4,3379,1,31.8,30.8,22.4,3379,,
MMF2646HBK,39.4,31.8,25.4,4082,1,39.4,31.8,25.4,4082,,
MMF2646HLBK,39.4,39.4,24.2,4536,1,39.4,39.4,24.2,4536,,
MMF26476061,23.9,24.9,16.3,2540,1,23.9,24.9,16.3,2540,,
MMF26476331,45,31.3,10,3583,1,45,31.3,10,3583,,
MMF2647HBK,47,31.8,25.4,4536,1,47,31.8,25.4,4536,,
MMF2647HLBK,45.8,39.4,24.2,5443,1,45.8,39.4,24.2,5443,,
MMF264806BW,30.3,29,19.9,2767,1,30.3,29,19.9,2767,,
MMF264808BK,32.8,29.5,24.7,3629,1,32.8,29.5,24.7,3629,,
MMF264808BW,32.6,29.8,24.7,3606,1,32.6,29.8,24.7,3606,,
MMF2648BEI,39.7,22.1,30.3,3924,1,39.7,22.1,30.3,3924,,
